MSN,Year,Value,Column_Order,Description,Unit
B3ACBUS,1972,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1973,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1974,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1975,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1976,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1977,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1978,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1979,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1980,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1981,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1982,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1983,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1984,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1985,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1986,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1987,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1988,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1989,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1990,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1991,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1992,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1993,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1994,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1995,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1996,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1997,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1998,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1999,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2000,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2001,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2002,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2003,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2004,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2005,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2006,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2007,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2008,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2009,No Data Reported,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2010,0.253,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2011,0.516,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2012,0.554,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2013,30.238,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2014,28.067,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2015,33.474,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2016,33.552,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2017,29.648,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2018,19.417,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,2019,17.635,13,Other Renewable Fuels Consumption,Trillion Btu
BMACBUS,1949,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1950,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1951,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1952,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1953,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1954,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1955,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1956,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1957,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1958,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1959,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1960,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1961,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1962,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1963,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1964,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1965,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1966,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1967,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1968,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1969,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1970,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1971,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1972,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1973,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1974,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1975,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1976,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1977,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1978,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1979,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1980,Not Available,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1981,6.723,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1982,18.285,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1983,33.72,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1984,41.265,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1985,49.738,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1986,57.437,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1987,66.071,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1988,67.125,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1989,68.091,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1990,60.421,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1991,70.095,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1992,79.746,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1993,93.66,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1994,104.84,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1995,112.49,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1996,80.661,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1997,101.966,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1998,112.843,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,1999,117.795,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2000,134.887,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2001,142.132,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2002,169.675,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2003,229.81,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2004,289.715,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2005,339.016,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2006,474.995,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2007,601.922,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2008,824.576,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2009,934.964,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2010,1074.788,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2011,1158.586,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2012,1159.874,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2013,1284.158,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2014,1302.341,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2015,1334.037,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2016,1442.687,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2017,1438.511,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2018,1414.74,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
BMACBUS,2019,1410.654,14,Biomass Energy Consumed by the Transportation Sector,Trillion Btu
