Date,BAM,COP,ETN,NEE,OKE,PXD
5/28/2015,23.52,63.86,72.78,25.57,42.21,148.69
5/29/2015,23.18,63.68,71.59,25.59,41.92,147.83
6/1/2015,23.18,63.61,71.58,25.88,41.31,149.77
6/2/2015,23.38,64.07,72.35,25.56,41.57,153.49
6/3/2015,23.14,63.8,72.87,25.06,40.69,150.92
6/4/2015,22.7,63,72.04,25.09,39.75,148.69
6/5/2015,22.49,63.04,71.75,24.69,39.89,151.51
6/8/2015,22.41,63.43,71.66,24.53,39.46,148.94
6/9/2015,23,63.06,71.49,24.55,39.44,148.77
6/10/2015,23.22,64.02,72.54,24.78,39.32,150.8
6/11/2015,23.16,64.03,72.57,24.92,39.38,149.81
6/12/2015,22.81,63.51,71.88,24.81,38.83,147.59
6/15/2015,22.95,63.27,70.89,24.78,39.02,147.49
6/16/2015,22.74,63.43,70.44,24.88,38.95,149.3
6/17/2015,22.64,63.09,70.38,25.18,39.21,145.47
6/18/2015,23.36,62.93,71.05,25.57,39.27,143.44
6/19/2015,23.39,62.35,70.2,25.24,39.04,142.63
6/22/2015,23.53,62.58,70.2,25.19,40.79,141.86
6/23/2015,23.61,63.17,70.3,24.82,40.64,142.5
6/24/2015,23.79,62.83,69.59,24.63,40.36,141.96
6/25/2015,23.92,62.22,68.54,24.5,39.31,142.24
6/26/2015,24.07,62.18,68.28,24.68,39.92,140
6/29/2015,22.91,61.01,66.93,24.54,39.11,137.38
6/30/2015,22.89,61.41,67.49,24.51,39.48,138.69
7/1/2015,23.09,60.03,67.64,24.61,38.8,136.23
7/2/2015,23.19,60.52,67.41,25.06,39.22,138.18
7/6/2015,23.32,59.06,66.74,25.12,37.93,133.06
7/7/2015,23.45,59.65,66.91,25.72,39.12,136.04
7/8/2015,22.91,58.36,65.41,25.49,38.51,134.84
7/9/2015,22.5,58.67,65.39,25.3,39.14,138.66
7/10/2015,22.81,59.13,65.77,25.41,39.54,134.46
7/13/2015,23.01,58.93,66.41,25.49,41.2,136.55
7/14/2015,23.22,59.53,66.43,25.5,41.4,137.02
7/15/2015,23.28,58.42,65.74,25.69,40.63,132.58
7/16/2015,23.62,57.95,65.98,26.11,40.98,130.07
7/17/2015,23.71,57.2,65.11,25.91,40.39,128.36
7/20/2015,23.37,56.57,65.25,25.79,39.09,124.56
7/21/2015,23.3,56.49,64.01,25.53,39.48,123.58
7/22/2015,23.19,55.83,63.48,25.7,38.3,125
7/23/2015,22.84,54.04,62.99,25.52,38.67,125.78
7/24/2015,22.69,52.09,61.15,25.57,37.68,123.51
7/27/2015,22.51,50.65,60.57,25.88,37.87,121.41
7/28/2015,22.6,52.24,61.49,26.02,38.76,126.8
7/29/2015,22.92,52.9,61.8,26.15,40,130.56
7/30/2015,22.72,52.07,61.08,26.22,37.91,129.94
7/31/2015,22.82,50.34,60.58,26.3,37.79,126.77
8/3/2015,22.76,49.71,60.26,26.93,36.57,123.41
8/4/2015,22.83,49.87,59.58,26.64,35.69,124.83
8/5/2015,22.88,49.12,59.62,26.49,34.82,125.6
8/6/2015,22.78,50.28,59.98,26.44,35.31,128.27
8/7/2015,22.61,48.84,59.85,26.75,34.32,124.48
8/10/2015,22.76,50.2,61.39,26.63,35.7,127.17
8/11/2015,22.44,50.4,60.11,26.66,36.04,127.92
8/12/2015,22.54,51.54,60.3,27.1,37.76,130.42
8/13/2015,22.61,50.1,59.94,27.23,36.34,127.01
8/14/2015,22.62,49.77,59.96,27.26,36.28,127.58
8/17/2015,22.61,49.56,60.33,27.38,36.59,127.13
8/18/2015,22.62,49.51,59.82,27.38,35.62,129.04
8/19/2015,22.31,47.68,58.65,27.27,34.99,125.01
8/20/2015,21.77,47,58.12,27.06,34.88,123
8/21/2015,20.92,45.39,56.69,26.74,34.13,118.95
8/24/2015,20.12,42.93,54.32,25.76,32.17,111.13
8/25/2015,19.72,42.19,52.71,25.13,31.63,107.24
8/26/2015,20.59,43.41,54.57,25.42,32.56,108.86
8/27/2015,20.93,45.87,56.63,25.57,34.48,115.38
8/28/2015,20.99,46.82,57.05,25.46,35.63,121.27
8/31/2015,20.61,49.15,57.06,24.6,36.01,123.06
9/1/2015,20.16,47.75,54.9,23.84,34.94,115.21
9/2/2015,20.31,48.19,55.57,23.76,35.34,118.43
9/3/2015,20.59,48.18,55.29,23.79,35.67,119.12
9/4/2015,20.08,47.2,55.05,23.66,35.4,118.38
9/8/2015,20.42,48.46,56.68,24.27,36.43,121.7
9/9/2015,20.23,47.85,55.99,23.83,35.84,118.95
9/10/2015,20.26,48.43,55.86,23.84,36.16,121.26
9/11/2015,20.21,47.36,55.72,23.96,35.19,118.36
9/14/2015,20.03,46.77,54.68,24.03,34.5,117
9/15/2015,20.21,47.28,55.74,24.06,34.85,117.3
9/16/2015,20.31,49.47,56.54,24.38,36.07,123.34
9/17/2015,20.27,50.13,55.05,24.68,36.28,123.84
9/18/2015,20.24,48.36,52.93,24.32,35.74,121.87
9/21/2015,20.57,48.75,53.26,24.51,36.49,123.82
9/22/2015,20.26,48.62,53,24.26,36.71,122.89
9/23/2015,20.15,47.86,52.36,24.25,35.33,120.96
9/24/2015,20.15,47.76,52.19,24.38,34.83,123.18
9/25/2015,20.51,47.19,51.92,24.65,35.19,122.34
9/28/2015,19.84,45.85,50.05,24.39,33,117.05
9/29/2015,19.6,46.57,50.66,24.2,30.86,118.45
9/30/2015,20.6,47.96,51.3,24.39,32.2,121.64
10/1/2015,20.7,48.16,50.58,24.14,32.78,122.87
10/2/2015,20.96,51.19,51.4,24.64,34.6,132.23
10/5/2015,21.35,52.98,52.76,25.18,36.94,133.51
10/6/2015,21.25,55.14,52.58,24.96,37.84,136.07
10/7/2015,21.45,55.27,54.11,24.98,38.87,136.09
10/8/2015,21.69,56.28,55.3,25.21,39.1,138.53
10/9/2015,21.98,56.1,54.82,25.26,39.58,136.96
10/12/2015,21.87,55.27,54.14,25.36,38.8,134
10/13/2015,21.74,55.04,53.5,25.31,38.13,131.89
10/14/2015,21.86,55.46,52.75,25.23,37.81,133.24
10/15/2015,21.91,55.23,52.1,25.8,38.61,136.58
10/16/2015,22.34,55.23,51.15,25.92,38.83,140.57
10/19/2015,22.4,53.69,51.27,25.94,38.33,133.44
10/20/2015,22.72,53.54,52.37,25.99,38.13,136.37
10/21/2015,22.56,52.97,52.52,26.05,37.4,134.66
10/22/2015,23.02,54.58,54.35,26.43,36.68,136.89
10/23/2015,23.12,54.61,54.31,26.14,36.23,137.39
10/26/2015,23.22,52.95,53.78,25.96,34.6,134.68
10/27/2015,23.21,51.69,52.75,26.03,33.27,132.14
10/28/2015,23.11,53.34,54.08,25.74,33.64,137.67
10/29/2015,23.2,53.62,54.31,25.45,33.28,138.03
10/30/2015,22.91,53.35,55.91,25.67,33.92,137.14
11/2/2015,22.88,54.94,56.72,25.56,34.4,138.6
11/3/2015,22.99,56.73,56.74,25.58,34.07,147.78
11/4/2015,22.76,56.34,56.74,25.81,33.56,144.92
11/5/2015,22.76,56.28,57.11,25.53,31.37,145.42
11/6/2015,22.57,55.77,57.22,24.71,31.6,144.1
11/9/2015,21.35,54.64,56.36,24.73,30.8,145.86
11/10/2015,21.84,54.65,56.23,24.75,30.78,146.86
11/11/2015,22.03,53.44,55.52,24.93,29.5,140.7
11/12/2015,21.76,51.97,54.19,25.18,28.22,140.01
11/13/2015,21.74,51.83,54.11,25.11,28.49,140.93
11/16/2015,21.83,54.37,55.41,25.53,29.72,143.79
11/17/2015,21.88,53.9,55.44,25.19,28.46,142.32
11/18/2015,22.28,54.48,56.88,24.93,29.3,144.33
11/19/2015,22.45,53.56,56.77,25.25,28.98,141.1
11/20/2015,22.5,52.93,57.59,25.26,28.6,141.21
11/23/2015,22.33,53.28,57.22,25.12,29.09,143.6
11/24/2015,22.38,55.32,57.69,24.85,30.28,147.94
11/25/2015,22.28,54.38,57.95,24.72,30.41,146.58
11/27/2015,22.37,53.48,58.1,24.84,29.46,144.63
11/30/2015,22.5,54.05,58.16,24.97,29.48,144.75
12/1/2015,22.76,54.61,58.45,25.14,29.21,149.25
12/2/2015,22.38,52.55,57.13,24.5,26.99,143.82
12/3/2015,22.28,51.61,55.62,24.11,26.79,145.18
12/4/2015,22.51,51.19,56.05,24.54,24.8,146.1
12/7/2015,21.93,48.99,54.71,24.64,21.62,137.51
12/8/2015,21.36,48.3,53,24.84,21.46,140.35
12/9/2015,21.26,48.47,52.67,24.69,22.2,143.1
12/10/2015,21.26,49.22,52.14,24.4,22.3,145.39
12/11/2015,20.7,48.13,50.87,24.35,20.31,139.99
12/14/2015,20.54,49.53,50.38,24.5,20.6,141.11
12/15/2015,20.69,50.56,50.58,24.68,21.34,144.58
12/16/2015,21.18,49.35,51.99,25.91,20.88,134.4
12/17/2015,20.94,47.28,50.13,25.85,19.86,130.51
12/18/2015,20.59,45.93,49.74,25.53,18.93,121.28
12/21/2015,20.48,45.1,50.71,25.58,21.85,115.71
12/22/2015,20.64,46.28,51.81,25.73,23.12,116.55
12/23/2015,20.89,49.03,53.28,26,24.29,125.84
12/24/2015,21.07,48.59,53.25,25.98,24.12,125.02
12/28/2015,20.94,47.19,52.59,26,24.12,121.58
12/29/2015,21.05,47.77,53.08,26.16,24.05,124.46
12/30/2015,20.91,46.6,52.59,26.23,23.44,124.47
12/31/2015,20.66,46.69,52.04,25.97,24.66,125.38
1/4/2016,19.89,46.88,52.22,25.89,25.35,124.35
1/5/2016,19.89,47.4,51.85,26.15,25.37,125.17
1/6/2016,19.36,45.35,50.92,26.06,24.22,116.15
1/7/2016,18.82,44.06,49.73,26.18,22.78,116.42
1/8/2016,18.61,43.29,49.17,26.29,23.05,115.84
1/11/2016,18.88,41.12,49.15,26.4,22.61,113.51
1/12/2016,18.99,40.25,49.95,26.35,21.85,113.24
1/13/2016,18.7,39,48.43,26.16,20.97,114.2
1/14/2016,19.07,41.25,48.32,26.42,22.78,115.96
1/15/2016,18.2,39.36,47.86,26.32,21.94,113.14
1/19/2016,18.18,36.4,48.09,26.95,20.79,111.62
1/20/2016,17.95,34.75,47.51,26.33,20.04,109.04
1/21/2016,18.36,36.91,47.78,26.26,22.62,111.8
1/22/2016,18.92,37.67,48.51,26.65,25.1,113.5
1/25/2016,18.58,34.2,47.27,26.61,23.62,107.75
1/26/2016,18.91,35.35,49.02,26.64,24.3,113.54
1/27/2016,19.01,36.21,49.44,26.68,23.13,113.9
1/28/2016,19.43,38.02,50.19,27.08,23.91,120.01
1/29/2016,19.63,39.08,50.51,27.93,24.91,123.95
2/1/2016,19.53,38.6,50.22,28.25,23.44,122.29
2/2/2016,18.96,36.59,49,28.48,23.12,121.52
2/3/2016,18.96,38.63,52.48,28.69,24.64,127.32
2/4/2016,19.33,35.32,54.36,28.38,25.49,124.49
2/5/2016,18.88,32.9,54.66,28.4,25.54,118.8
2/8/2016,18.1,34.43,55.11,28.54,23.16,115.19
2/9/2016,18.06,33.58,54.48,28.84,20.63,111.29
2/10/2016,18.2,32.34,53.7,28.44,20.91,108.79
2/11/2016,17.89,31.88,53.1,27.98,19.62,110.75
2/12/2016,18.8,32.9,54.2,27.92,20.18,115.36
2/16/2016,19.41,32.76,54.82,28.09,21.03,115.45
2/17/2016,20.38,33.91,56.01,27.86,21.73,124.55
2/18/2016,20.27,33.7,56.2,28.58,21.19,121.36
2/19/2016,19.9,32.87,56.01,28.69,20.66,122.99
2/22/2016,20.23,34.45,57.68,28.93,21.4,125.01
2/23/2016,19.96,32.92,56.55,29.03,21.31,119.57
2/24/2016,20.13,32.96,56.8,29,21.52,119.33
2/25/2016,20.27,33.06,57.28,28.96,21.37,120.49
2/26/2016,20.31,34.12,57.27,28.13,23.01,123.37
2/29/2016,20.09,33.83,56.71,28.21,24,120.53
3/1/2016,21.07,34.46,58.06,28.15,24.2,128.1
3/2/2016,20.48,36.49,57.95,28.09,25.57,131.25
3/3/2016,20.48,38.56,57.83,27.91,26.6,128.27
3/4/2016,20.96,41.12,57.95,28.57,26.36,128.8
3/7/2016,20.84,41.4,59.02,28.61,27.63,130.64
3/8/2016,20.81,38.62,57.87,28.86,26.22,125.65
3/9/2016,21.11,39.05,58.56,29.07,26.47,128.68
3/10/2016,20.97,39.03,59.41,28.92,27.43,129.49
3/11/2016,21.65,40.52,60.13,28.96,28.31,137.04
3/14/2016,21.62,40.01,60.5,28.96,28.18,135.39
3/15/2016,21.76,39.83,60.45,28.9,27.72,135.59
3/16/2016,22.31,41.87,60.78,29.28,29.51,137.48
3/17/2016,22.92,43.01,63.11,29.58,30.22,142.25
3/18/2016,22.51,43.02,63.47,29.63,30.82,143.08
3/21/2016,22.54,42.58,63.68,29.39,29.69,142.08
3/22/2016,22.58,41.92,63.42,29.26,30.21,140.2
3/23/2016,22.3,39.85,62.48,29.42,28.44,136.77
3/24/2016,22.07,40.04,62.37,29.62,28.68,139.19
3/28/2016,22.11,39.68,62.47,29.4,28.33,137.46
3/29/2016,22.53,39.62,62.37,29.75,28.46,139.84
3/30/2016,22.87,40.08,62.75,29.63,29.04,140.41
3/31/2016,22.8,40.27,62.56,29.59,29.86,140.74
4/1/2016,22.68,39.78,63.66,29.68,28.73,139.76
4/4/2016,21.49,39.1,62.65,29.68,28.37,138.44
4/5/2016,21.48,39.04,60.39,29.09,28.43,141.04
4/6/2016,21.58,40.75,59.55,29.18,29.22,142.93
4/7/2016,21.47,40.31,59.48,29.05,28.95,141.78
4/8/2016,21.75,41.23,59.91,29.2,29.99,144.77
4/11/2016,21.6,41.19,60.62,29.06,30.05,142.55
4/12/2016,21.86,43.47,61.54,29.26,32.35,147.41
4/13/2016,21.81,43.58,63.04,29.12,31.86,146.65
4/14/2016,21.81,44.22,62.58,29.04,31.73,149.66
4/15/2016,21.93,43.7,62.83,29.36,31.67,144.13
4/18/2016,22.17,45,62.68,29.44,32.16,147.33
4/19/2016,22.31,47.06,62.77,29.53,34.39,152.17
4/20/2016,22.43,47.08,62.16,28.88,34.8,154.73
4/21/2016,21.72,46.23,62.15,28.23,34.81,150.63
4/22/2016,22.11,47.62,62.99,28.61,35.81,153.15
4/25/2016,22.32,46.27,62.26,28.62,35.38,153.5
4/26/2016,22.35,48.08,63.25,28.88,36.24,165.36
4/27/2016,22.51,48.11,63.83,29.22,37.07,168.72
4/28/2016,22.37,47.67,63.19,29.12,35.56,164.99
4/29/2016,22.16,47.79,63.27,29.4,36.15,166.1
5/2/2016,22.26,46.85,63.46,29.52,35.98,165.61
5/3/2016,21.87,45.08,63.29,29.61,35.79,159.21
5/4/2016,22.19,43.41,60.97,29.87,38.17,157.37
5/5/2016,22.13,43.21,60.98,29.71,38.96,161.82
5/6/2016,22.15,42.76,61.3,29.62,39.77,159.46
5/9/2016,21.99,41.65,60.66,29.72,39.24,159.93
5/10/2016,22.42,42.87,62.1,29.9,40.08,161.3
5/11/2016,22.21,43.68,62,29.92,40.07,164.14
5/12/2016,22.13,43.73,62.07,30.29,40.29,167.03
5/13/2016,21.74,43.02,60.87,30.19,41.04,163.59
5/16/2016,22.6,44.08,61.95,30.37,41.81,166.19
5/17/2016,22.32,43.78,61.32,29.95,42.02,165.52
5/18/2016,22.26,43.34,60.1,29.51,40.13,163.35
5/19/2016,21.94,43.36,59.54,29.6,41.54,162.84
5/20/2016,22.21,43.58,59.8,29.83,42.04,164.34
5/23/2016,22.28,43.59,60.05,29.5,41.67,162.62
5/24/2016,23,43.46,60.4,29.97,41.7,162.97
5/25/2016,23.13,44.9,61.61,29.78,43.07,162.48
5/26/2016,23.04,44.73,61.52,29.96,42.57,162.3
5/27/2016,23.4,44.33,61.63,29.96,42.73,161.61
5/31/2016,23,43.79,61.63,30.03,43.25,160.32
6/1/2016,23.05,44.06,61.65,30.04,43.77,159.48
6/2/2016,23.11,44.38,61.75,29.95,43.73,159.4
6/3/2016,23.2,44.18,61.45,30.45,44.03,159.75
6/6/2016,23.02,45.52,62.67,30.44,45.1,160.89
6/7/2016,23.33,47.54,62.53,30.28,45.76,165.59
6/8/2016,23.34,47.49,63.14,30.73,45.66,167.1
6/9/2016,23.52,46.57,62.77,31,46.53,164.2
6/10/2016,23.42,44.51,61.62,30.96,45.19,159.55
6/13/2016,22.38,43.88,60.63,30.9,44.98,160.68
6/14/2016,21.84,44.32,60.44,31.25,45.68,163.04
6/15/2016,21.56,43.71,60.65,30.96,45.02,162.5
6/16/2016,21.69,43.16,60.79,31.21,44.9,152.64
6/17/2016,22.34,44.15,61.62,31.28,45.57,154.43
6/20/2016,22.58,44.69,62.29,31.06,46.04,153.95
6/21/2016,22.96,44.8,61.85,31.07,46.81,157.03
6/22/2016,22.87,43.99,61.76,30.91,46.4,158.75
6/23/2016,22.94,45.63,62.82,30.95,46.86,160.59
6/24/2016,22,43.17,58.03,30.95,45.82,152.92
6/27/2016,21.4,40.78,55.57,31.97,44.62,146.61
6/28/2016,21.64,41.95,56.86,32.12,45.89,149.71
6/29/2016,22.06,43.91,58.09,31.94,47.33,151.63
6/30/2016,22.05,43.6,59.73,32.6,47.45,151.21
7/1/2016,22.19,43.51,60.27,32.43,47.57,151.11
7/5/2016,22.3,41.7,58.72,32.72,47.13,151.46
7/6/2016,22.5,41.9,59.45,32.72,47.41,151.55
7/7/2016,22.19,41.51,60.11,32.08,46.99,149.23
7/8/2016,22.56,42.3,61.92,32.48,47.36,153.72
7/11/2016,22.75,42.45,62.4,32.42,47.44,153
7/12/2016,23.15,43.8,63.96,31.83,48.52,156.5
7/13/2016,23.33,42.87,63.87,32.04,47.34,154.16
7/14/2016,23.66,43.02,63.8,31.81,47.49,155.5
7/15/2016,23.57,42.94,63.83,31.9,48.12,156.7
7/18/2016,23.56,42.71,63.49,32.06,47.7,156.85
7/19/2016,23.35,41.91,63.05,32.02,47.51,154.9
7/20/2016,23.47,42.03,63.5,31.8,47.24,153.88
7/21/2016,23.28,41.04,63.21,32.07,46.28,152.25
7/22/2016,23.41,40.76,63.38,32.45,46.05,153.4
7/25/2016,23.11,40.24,63.47,32.37,45.43,148.83
7/26/2016,23.04,40.79,64.57,32.11,45.32,149.1
7/27/2016,22.85,40.07,64.41,31.79,43.96,150.63
7/28/2016,22.79,40.26,64.01,31.86,44.08,157.54
7/29/2016,23.05,40.82,63.41,32.07,44.79,162.57
8/1/2016,22.95,39.61,63.94,32.13,42.99,157.23
8/2/2016,22.42,39.79,64.01,31.91,43.94,159.58
8/3/2016,22.78,40.31,64.24,32.02,45.85,163.11
8/4/2016,22.97,40.1,64.5,31.86,45,162.9
8/5/2016,23.13,40.6,65.46,31.5,44.91,168.09
8/8/2016,23.18,41.56,65.83,31.5,45.58,170.65
8/9/2016,23.49,41.24,65.84,31.52,45.26,171.3
8/10/2016,23.55,40.6,66.71,31.59,44.99,171.77
8/11/2016,23.55,41.39,67.33,31.76,46.11,174.2
8/12/2016,23.32,41.37,67.21,31.7,46.85,176.52
8/15/2016,23.21,42.18,67.63,31.33,46.77,179.15
8/16/2016,23.25,42.86,67.27,31,47.11,178.77
8/17/2016,23.13,43.2,67.62,31.45,47.95,180.3
8/18/2016,22.99,43.59,67.72,31.74,49.62,183.91
8/19/2016,22.79,43.32,67.66,31.27,49.71,185.59
8/22/2016,22.98,42.63,67.7,31.26,48.07,181.37
8/23/2016,23.07,43.22,67.68,31.07,48.28,182.25
8/24/2016,22.83,42.96,67.3,31.04,47.12,180.58
8/25/2016,22.57,42.78,67.39,31.13,47.02,180.41
8/26/2016,22.54,42.3,67.32,30.41,46.98,179.5
8/29/2016,22.73,42.35,67.71,30.59,47.36,182.92
8/30/2016,22.6,42.23,67.15,30.31,47.16,182.87
8/31/2016,22.46,41.05,66.54,30.24,46.89,179.05
9/1/2016,22.55,40.6,66.92,30.25,47.21,180.22
9/2/2016,22.89,40.92,67.54,30.78,48.26,183.71
9/6/2016,22.83,41,66.62,31.32,49.26,183.5
9/7/2016,22.79,41.48,66.74,31.27,49.92,188.31
9/8/2016,22.59,43.28,66.08,31.35,51,187.51
9/9/2016,21.97,42.25,63.57,30.22,48.81,180.6
9/12/2016,22.18,42.67,64.99,30.82,49.3,183.21
9/13/2016,21.69,41.01,63.21,30.39,46.95,176.87
9/14/2016,21.71,39.99,62.98,30.53,46.7,176.31
9/15/2016,22.05,40.03,63.09,30.68,46.83,178.48
9/16/2016,21.89,39.87,62.35,30.83,46.08,177.12
9/19/2016,22.05,39.28,63.25,31.19,47.39,176.5
9/20/2016,22.24,39.01,62.74,31.27,47.02,175.75
9/21/2016,22.48,40.06,63.73,31.96,48.94,182.41
9/22/2016,23.41,41.02,64.09,32.01,49.64,179.05
9/23/2016,23.29,39.94,63.31,31.69,48.62,175.53
9/26/2016,23.2,40.02,62.9,31.56,48.84,174.57
9/27/2016,23.38,39.43,63.41,31.7,48.8,172.81
9/28/2016,23.65,42.18,64.57,31.62,51.24,183.43
9/29/2016,23.53,43.66,64.16,30.93,50.94,185.36
9/30/2016,23.45,43.47,65.71,30.58,51.39,185.65
10/3/2016,23.61,43.43,65.87,30.28,51.11,185.39
10/4/2016,23.51,42.87,64.32,29.73,49.54,182.5
10/5/2016,23.75,43.91,65.54,29.64,49.58,185.33
10/6/2016,23.82,44.52,65.5,29.51,49.67,186.2
10/7/2016,23.73,44.22,64.48,30.44,49.36,186.39
10/10/2016,23.73,44.39,64.14,30.7,50.35,193.24
10/11/2016,23.53,43.33,63.12,30.29,49.82,192.46
10/12/2016,23.68,43.47,64.26,30.75,50.21,190.91
10/13/2016,23.91,42.15,63.15,31.16,49.8,188.16
10/14/2016,23.71,41.67,63.3,31.01,50.13,185.96
10/17/2016,23.69,41.1,63.12,31.02,49.45,184.28
10/18/2016,24,40.65,63.19,31.28,50.03,184.03
10/19/2016,24.06,41.72,63.68,31.15,51.04,189.03
10/20/2016,23.83,41.49,63.8,31.03,50.91,189.38
10/21/2016,23.85,41.54,63.71,30.93,50.63,187
10/24/2016,23.79,42.24,63.37,31.1,50.37,185.33
10/25/2016,23.63,41.81,63.18,31.38,49.17,183.03
10/26/2016,23.59,41.8,64.21,31.55,49.23,183.03
10/27/2016,23.3,44,62.29,31.28,48.51,182.67
10/28/2016,23.29,44.97,62.38,31.43,48.18,181.63
10/31/2016,23.35,43.45,63.77,32,48.43,179.02
11/1/2016,23.21,43.54,60.7,31.47,48.56,180.97
11/2/2016,22.87,43.23,60.88,30.92,46.59,171.27
11/3/2016,22.97,43.6,59.72,30.96,46.44,173.17
11/4/2016,22.87,42.76,60.76,30.8,46.65,171.11
11/7/2016,23.44,43.92,62.43,31.17,48.08,173.44
11/8/2016,23.49,44.33,63,31.29,49.5,175.04
11/9/2016,23.25,45.73,66.32,29.37,49.39,177.71
11/10/2016,22.7,44.78,68.7,28.77,49.05,179.43
11/11/2016,21.79,43.94,67.31,28.39,47.92,172.09
11/14/2016,21.88,44.13,67.06,28.61,47.81,173.63
11/15/2016,22.07,45.28,65.85,28.76,49.93,178.73
11/16/2016,22.05,44.38,65.54,28.57,49.69,178.53
11/17/2016,22.34,43.61,64.79,28.7,49.83,175.86
11/18/2016,22.47,44.76,64.15,28.52,50.42,178.19
11/21/2016,22.37,46.36,65.54,28.59,52.72,183.15
11/22/2016,22.37,46.07,65.58,28.46,53.46,183.1
11/23/2016,22.21,46.3,66.49,28.36,53.95,185.51
11/25/2016,22.37,45.75,66.81,28.69,53.75,181.87
11/28/2016,22.46,45.5,65.98,29.08,52.82,173.03
11/29/2016,22.42,44.23,65.69,29.32,52.44,173.67
11/30/2016,22.2,48.52,66.51,28.56,54.93,191.04
12/1/2016,21.76,48.22,67.65,28.24,54.42,189.57
12/2/2016,21.69,48.12,67.76,28.6,54.69,187.55
12/5/2016,21.73,48.88,68.01,28.75,56.42,188.25
12/6/2016,21.96,49.9,68.45,28.69,56.12,184.77
12/7/2016,22.25,49.9,68.9,29.42,57.09,185.78
12/8/2016,22.11,49.78,68.98,29.22,57.91,187.01
12/9/2016,22.13,50.77,69.53,29.12,57.01,187.06
12/12/2016,22.43,51.38,69.86,29.36,57.21,188.96
12/13/2016,22.66,52.64,68.85,29.76,57.77,191.25
12/14/2016,22.1,51.49,67.67,29.01,57.36,187.59
12/15/2016,22.14,51.74,67.89,29.26,57.72,187.45
12/16/2016,22.3,51.94,68.06,29.73,58.42,184.99
12/19/2016,22.23,51.98,67.82,29.81,58.1,186.02
12/20/2016,22.47,51.55,68.45,29.83,58.67,185.68
12/21/2016,22.23,51.48,67.82,29.65,58.54,184.84
12/22/2016,22.03,51.54,68.07,29.73,57.91,186.94
12/23/2016,21.99,51.37,68.26,29.81,58.69,185.01
12/27/2016,21.9,51.6,68.49,29.81,59.03,185
12/28/2016,21.89,50.77,67.7,29.66,57.67,181.81
12/29/2016,21.98,50.54,67.61,30.05,57.98,181.65
12/30/2016,22.01,50.14,67.09,29.87,57.41,180.07
1/3/2017,22.14,50.61,68.53,29.68,58.75,186.6
1/4/2017,22.31,51.08,68.17,29.77,58.6,184.17
1/5/2017,22.32,50.93,67.35,29.75,58.83,185.7
1/6/2017,22.21,50.74,68.01,29.66,57.9,185.07
1/9/2017,21.96,49.66,66.88,29.59,57.48,182.6
1/10/2017,22.09,49.66,67.21,29.65,56.07,181.27
1/11/2017,22.17,51.22,68.46,29.85,57.26,182.89
1/12/2017,22.67,50.15,68.2,29.88,56.57,182.56
1/13/2017,22.76,50.59,68.66,29.76,56.31,181.97
1/17/2017,22.72,50.15,67.56,30.06,56.31,181.02
1/18/2017,22.63,50.27,67.8,30.01,56.56,183.01
1/19/2017,22.37,49.86,67.73,29.82,55.96,183.95
1/20/2017,23.02,50.73,67.93,29.82,56.59,184.97
1/23/2017,23.19,49.94,67.74,29.7,55.89,182.9
1/24/2017,23.05,50.27,69.17,29.7,56.28,180.75
1/25/2017,23.29,50.69,71.18,29.76,55.55,180.27
1/26/2017,23.21,50.63,71.31,29.69,54.93,182.23
1/27/2017,23.24,49.43,70.95,30.34,54.91,181.46
1/30/2017,22.9,47.48,70.41,30.61,53.77,178.8
1/31/2017,23.05,48.76,70.78,30.93,55.11,180.23
2/1/2017,23.11,48.5,71.31,30.66,54,180.66
2/2/2017,22.91,48.69,70.02,30.87,55.56,183.46
2/3/2017,23.33,50.43,70.22,31.05,56.45,183.84
2/6/2017,23.47,50.09,69.98,30.97,55.31,181.08
2/7/2017,23.63,49.42,70.24,31.08,54.37,174.95
2/8/2017,23.73,49.6,69.97,31.58,54.4,181.68
2/9/2017,24.48,49.81,70.79,31.16,55.12,191.59
2/10/2017,24.35,50.14,71,31.37,55.31,194.46
2/13/2017,24.55,49.7,72.2,31.5,55.02,197.04
2/14/2017,24.53,50.14,72.01,31.5,54.95,198.9
2/15/2017,24.83,49.36,72.1,31.32,54.49,197.72
2/16/2017,24.76,48.34,71.78,31.55,54.03,193.21
2/17/2017,24.91,47.51,71.63,31.72,53.64,192
2/21/2017,24.86,48.13,71.89,32.07,54.22,193.66
2/22/2017,24.79,47.1,72.5,32.11,53.52,188.13
2/23/2017,24.71,47.3,72.12,32.29,54.64,184.94
2/24/2017,24.23,47.04,72.39,32.74,53.16,185.36
2/27/2017,24.39,47.36,72.35,32.47,53.35,186.72
2/28/2017,24.06,47.57,71.98,32.75,54.05,185.97
3/1/2017,24.22,49.05,73.24,32.35,55.39,193.52
3/2/2017,24.05,48.21,72.11,32.74,55.25,191.17
3/3/2017,24.13,47.82,71.93,32.7,56.42,194.18
3/6/2017,23.93,48.32,71.84,32.66,56.61,194.01
3/7/2017,24.05,47.72,71.54,32.66,56.58,193.94
3/8/2017,23.97,45.91,71.83,32.36,54.77,184.25
3/9/2017,23.87,46.48,71.6,32.19,54.51,187.75
3/10/2017,24.11,45.67,72.49,32.52,54.33,184.72
3/13/2017,24.31,45.84,72.75,32.62,53.98,184.41
3/14/2017,24.15,44.94,71.82,32.64,52.2,179.31
